sofifa_id,short_name,League,Positions,Age,Overall,Potential,Wage (eur),Value (eur),Height (cm),Weight (kg)
216201,Iñaki Williams,Spain Primera Division,Forward,27,81,82,39000.0,30000000.0,186,80
216409,M. Politano,Italian Serie A,Midfielder,27,81,81,74000.0,27500000.0,171,67
216475,Morales,Spain Primera Division,Forward,33,81,81,41000.0,16500000.0,180,70
217940,D. Djené,Spain Primera Division,Defender,29,81,82,36000.0,24000000.0,178,72
220093,H. Hateboer,Italian Serie A,Defender,27,81,81,55000.0,25000000.0,185,72
220407,M. Dúbravka,English Premier League,Goalkeeper,32,81,81,40000.0,13000000.0,190,80
221363,D. van de Beek,English Premier League,Midfielder,24,81,86,110000.0,38500000.0,184,74
221479,D. Calvert-Lewin,English Premier League,Forward,24,81,85,90000.0,37500000.0,187,71
221992,H. Lozano,Italian Serie A,Midfielder,25,81,82,77000.0,31000000.0,175,70
223952,David Soria,Spain Primera Division,Goalkeeper,28,81,82,30000.0,20500000.0,192,85
224081,K. Phillips,English Premier League,Midfielder,25,81,85,82000.0,32500000.0,178,72
224411,Gonçalo Guedes,Spain Primera Division,Midfielder,24,81,86,39000.0,39000000.0,179,68
225375,K. Laimer,German 1. Bundesliga,Midfielder,24,81,85,65000.0,33500000.0,180,72
226110,N. Pépé,English Premier League,Midfielder,26,81,82,95000.0,30500000.0,183,73
226166,N. Mukiele,German 1. Bundesliga,Defender,23,81,85,65000.0,34500000.0,187,84
226226,G. Lo Celso,English Premier League,Midfielder,25,81,85,95000.0,35500000.0,177,68
227127,Álex Remiro,Spain Primera Division,Goalkeeper,26,81,84,31000.0,26000000.0,191,83
227950,Yeray,Spain Primera Division,Defender,26,81,83,33000.0,28000000.0,182,79
228251,L. Pellegrini,Italian Serie A,Midfielder,25,81,86,61000.0,38000000.0,186,77
231969,R. Malinovskyi,Italian Serie A,Forward,28,81,81,68000.0,26500000.0,181,79
232411,C. Nkunku,German 1. Bundesliga,Midfielder,23,81,86,72000.0,39000000.0,179,72
233927,Lucas Paquetá,French Ligue 1,Midfielder,23,81,86,65000.0,38500000.0,180,72
234153,Carlos Soler,Spain Primera Division,Midfielder,24,81,88,39000.0,51500000.0,180,76
234742,H. Barnes,English Premier League,Midfielder,23,81,84,95000.0,35000000.0,180,66
234906,H. Aouar,French Ligue 1,Midfielder,23,81,86,65000.0,38500000.0,175,70
235374,M. Lazzari,Italian Serie A,Defender,27,81,81,64000.0,25000000.0,174,67
238074,R. James,English Premier League,Defender,21,81,86,76000.0,37000000.0,178,87
239231,Cucurella,English Premier League,Midfielder,22,81,87,63000.0,41500000.0,172,66
241852,M. Diaby,German 1. Bundesliga,Midfielder,21,81,88,52000.0,52500000.0,170,68
245279,Reguilón,English Premier League,Defender,24,81,84,79000.0,32500000.0,178,68
247263,E. Tapsoba,German 1. Bundesliga,Defender,22,81,88,49000.0,48500000.0,194,85
247394,D. Kulusevski,Italian Serie A,Midfielder,21,81,89,72000.0,58000000.0,186,75
251573,Renan Lodi,Spain Primera Division,Defender,23,81,86,49000.0,36500000.0,173,70
251854,Pedri,Spain Primera Division,Midfielder,18,81,91,51000.0,54000000.0,174,61
162347,João Moutinho,English Premier League,Midfielder,34,80,80,88000.0,9500000.0,170,61
169588,J. Evans,English Premier League,Defender,33,80,80,95000.0,10000000.0,188,77
171579,Raúl García,Spain Primera Division,Forward,34,80,80,36000.0,10500000.0,184,83
172522,D. Wass,Spain Primera Division,Defender,32,80,80,38000.0,14500000.0,181,74
176676,Marcelo,Spain Primera Division,Defender,33,80,80,135000.0,11000000.0,174,75
177388,D. Payet,French Ligue 1,Midfielder,34,80,80,51000.0,10000000.0,175,77
177604,Nacho Monreal,Spain Primera Division,Defender,35,80,80,26000.0,6500000.0,180,77
182493,D. Godín,Italian Serie A,Defender,35,80,80,27000.0,5500000.0,187,78
183855,A. Ogbonna,English Premier League,Defender,33,80,80,70000.0,10000000.0,191,86
184941,A. Sánchez,Italian Serie A,Forward,32,80,80,105000.0,17000000.0,168,62
185020,José Callejón,Italian Serie A,Midfielder,34,80,80,61000.0,10000000.0,178,73
186561,A. Ramsey,Italian Serie A,Midfielder,30,80,80,81000.0,20000000.0,183,76
187598,Rafael Tolói,Italian Serie A,Defender,30,80,80,51000.0,17500000.0,185,75
189117,R. Bürki,German 1. Bundesliga,Goalkeeper,30,80,80,46000.0,14000000.0,187,85
189271,F. Coquelin,Spain Primera Division,Midfielder,30,80,80,39000.0,20000000.0,176,74
189690,Guaita,English Premier League,Goalkeeper,34,80,80,48000.0,3600000.0,190,80
193061,R. Pereyra,Italian Serie A,Midfielder,30,80,80,23000.0,20000000.0,182,77
198009,M. Perin,Italian Serie A,Goalkeeper,28,80,82,64000.0,18000000.0,188,77
198141,Bartra,Spain Primera Division,Defender,30,80,80,28000.0,17500000.0,184,73
199042,C. Aránguiz,German 1. Bundesliga,Midfielder,32,80,80,53000.0,14000000.0,171,68
199254,João Pedro,Italian Serie A,Forward,29,80,80,46000.0,21000000.0,184,73
201143,A. Mandi,Spain Primera Division,Defender,29,80,81,37000.0,19500000.0,184,78
201400,Rafinha,French Ligue 1,Midfielder,28,80,80,86000.0,21000000.0,174,71
201922,M. Hinteregger,German 1. Bundesliga,Defender,28,80,80,34000.0,18000000.0,184,83
202024,R. Freuler,Italian Serie A,Midfielder,29,80,80,58000.0,20500000.0,180,80
202166,J. Draxler,French Ligue 1,Midfielder,27,80,81,83000.0,24500000.0,187,77
202325,D. Demme,Italian Serie A,Midfielder,29,80,80,66000.0,18000000.0,172,71
203890,Š. Vrsaljko,Spain Primera Division,Defender,29,80,80,56000.0,18500000.0,181,76
205600,S. Umtiti,Spain Primera Division,Defender,27,80,80,125000.0,19500000.0,182,75
205686,T. Savanier,French Ligue 1,Midfielder,29,80,80,35000.0,20500000.0,172,69
207599,M. Keane,English Premier League,Defender,28,80,81,84000.0,20000000.0,191,82
207732,Roger,Spain Primera Division,Forward,30,80,80,38000.0,20500000.0,179,74
209519,G. Laborde,French Ligue 1,Forward,27,80,81,59000.0,24500000.0,181,78
209960,Pacheco,Spain Primera Division,Goalkeeper,29,80,82,25000.0,17500000.0,186,81
210455,Jonny,English Premier League,Defender,27,80,81,81000.0,22000000.0,170,70
211117,D. Alli,English Premier League,Midfielder,25,80,82,90000.0,26500000.0,188,80
212151,T. Strakosha,Italian Serie A,Goalkeeper,26,80,83,48000.0,21000000.0,193,78
213661,A. Christensen,English Premier League,Defender,25,80,85,95000.0,28000000.0,187,81
215223,W. Benítez,French Ligue 1,Goalkeeper,28,80,82,32000.0,18000000.0,191,93
215316,G. Rulli,Spain Primera Division,Goalkeeper,29,80,80,31000.0,14500000.0,189,84
216189,Capa,Spain Primera Division,Defender,29,80,80,32000.0,18500000.0,175,75
217870,G. Di Lorenzo,Italian Serie A,Defender,27,80,80,63000.0,20500000.0,183,83
219683,C. Tolisso,German 1. Bundesliga,Midfielder,26,80,81,78000.0,24500000.0,181,81
219953,Embarba,Spain Primera Division,Midfielder,29,80,80,26000.0,20500000.0,173,68
220182,J. Denayer,French Ligue 1,Defender,26,80,83,64000.0,24500000.0,184,80
220971,N. Keïta,English Premier League,Midfielder,26,80,83,110000.0,27500000.0,172,64
221087,Pau López,French Ligue 1,Goalkeeper,26,80,80,44000.0,16500000.0,189,77
221660,V. Lindelöf,English Premier League,Defender,26,80,82,105000.0,23000000.0,187,80
222331,L. Klostermann,German 1. Bundesliga,Defender,25,80,84,67000.0,26500000.0,187,88
223724,S. Lainer,German 1. Bundesliga,Defender,28,80,80,34000.0,19000000.0,175,73
223959,L. Torreira,Italian Serie A,Midfielder,25,80,84,77000.0,26500000.0,166,60
224179,Borja Iglesias,Spain Primera Division,Forward,28,80,80,34000.0,21500000.0,187,86
224309,Joan Jordán,Spain Primera Division,Midfielder,26,80,81,33000.0,24500000.0,183,74
225085,J. Bamba,French Ligue 1,Midfielder,25,80,83,42000.0,28000000.0,175,70
225201,Álex Berenguer,Spain Primera Division,Midfielder,25,80,81,32000.0,25000000.0,175,73
225953,S. Bergwijn,English Premier League,Midfielder,23,80,84,82000.0,30000000.0,178,78
226491,K. Tierney,English Premier League,Defender,24,80,86,69000.0,31000000.0,178,70
226754,I. Bennacer,Italian Serie A,Midfielder,23,80,84,41000.0,30000000.0,175,70
227290,M. Dmitrović,Spain Primera Division,Goalkeeper,29,80,81,26000.0,16000000.0,194,94
227813,O. Zinchenko,English Premier League,Defender,24,80,85,95000.0,29500000.0,175,64
227928,Nélson Semedo,English Premier League,Defender,27,80,81,81000.0,22000000.0,177,69
229237,M. Akanji,German 1. Bundesliga,Defender,25,80,83,54000.0,25000000.0,187,91
229261,D. Zakaria,German 1. Bundesliga,Midfielder,24,80,86,28000.0,30500000.0,191,81
229582,G. Mancini,Italian Serie A,Defender,25,80,84,52000.0,26500000.0,190,77
229857,S. Sensi,Italian Serie A,Midfielder,25,80,83,95000.0,27500000.0,168,62
229927,Gerson,French Ligue 1,Midfielder,24,80,84,41000.0,30000000.0,184,72
230767,Renato Sanches,French Ligue 1,Midfielder,23,80,86,38000.0,33000000.0,176,70
231447,D. Malen,German 1. Bundesliga,Forward,22,80,85,59000.0,33000000.0,179,78
232119,Ç. Söyüncü,English Premier League,Defender,25,80,83,88000.0,25000000.0,185,82
232293,V. Osimhen,Italian Serie A,Forward,22,80,87,66000.0,43000000.0,185,78
233195,X. Schlager,German 1. Bundesliga,Midfielder,23,80,84,53000.0,27500000.0,174,76
233306,D. Henderson,English Premier League,Goalkeeper,24,80,87,70000.0,36000000.0,188,85
236987,B. Kamara,French Ligue 1,Midfielder,21,80,86,30000.0,31000000.0,184,68
237238,S. McTominay,English Premier League,Midfielder,24,80,84,90000.0,27500000.0,193,88
237383,A. Bastoni,Italian Serie A,Defender,22,80,89,77000.0,44500000.0,190,75
238794,Vinícius Jr.,Spain Primera Division,Midfielder,20,80,90,120000.0,46500000.0,176,73
239207,M. Gómez,Spain Primera Division,Forward,24,80,85,40000.0,32000000.0,186,84
240709,R. Baku,German 1. Bundesliga,Midfielder,23,80,85,59000.0,32000000.0,176,75
240900,Unai Núñez,Spain Primera Division,Defender,24,80,84,26000.0,27000000.0,186,81
241095,N. Vlašić,English Premier League,Midfielder,23,80,86,66000.0,33500000.0,178,79
244470,V. Coufal,English Premier League,Defender,28,80,80,73000.0,19000000.0,175,76
246669,B. Saka,English Premier League,Midfielder,19,80,88,50000.0,45500000.0,178,65
138412,J. Milner,English Premier League,Midfielder,35,79,79,76000.0,7000000.0,175,70
156616,F. Ribéry,Italian Serie A,Forward,38,79,79,41000.0,6000000.0,170,72
158121,B. Costil,French Ligue 1,Goalkeeper,33,79,79,24000.0,5500000.0,187,82
173221,A. Candreva,Italian Serie A,Midfielder,34,79,79,25000.0,8000000.0,180,70
176550,D. Ospina,Italian Serie A,Goalkeeper,32,79,79,48000.0,8500000.0,183,80
178509,O. Giroud,Italian Serie A,Forward,34,79,79,48000.0,8500000.0,193,91
184484,G. Sigurðsson,English Premier League,Midfielder,31,79,79,83000.0,14500000.0,186,77
186682,Montoro,Spain Primera Division,Midfielder,33,79,79,26000.0,8500000.0,181,72
189560,Iborra,Spain Primera Division,Midfielder,33,79,79,34000.0,8500000.0,190,80
189615,A. Cresswell,English Premier League,Defender,31,79,79,66000.0,12500000.0,175,66
189682,B. Mee,English Premier League,Defender,31,79,79,39000.0,12000000.0,180,82
189805,L. de Jong,Spain Primera Division,Forward,30,79,79,34000.0,17000000.0,188,86
190584,Illarramendi,Spain Primera Division,Midfielder,31,79,79,34000.0,12500000.0,179,74
190717,M. Antonio,English Premier League,Forward,31,79,79,79000.0,15000000.0,178,82
190745,M. Silvestri,Italian Serie A,Goalkeeper,30,79,79,16000.0,11500000.0,191,80
190813,S. El Shaarawy,Italian Serie A,Midfielder,28,79,79,64000.0,17500000.0,178,73
191202,N. Matić,English Premier League,Midfielder,32,79,79,100000.0,11500000.0,194,83
191740,Ander Herrera,French Ligue 1,Midfielder,31,79,79,78000.0,14500000.0,182,71
192123,C. Wood,English Premier League,Forward,29,79,79,48000.0,17500000.0,191,92
192638,Marcos Alonso,English Premier League,Defender,30,79,79,95000.0,15000000.0,188,85
192789,Mario Gaspar,Spain Primera Division,Defender,30,79,79,34000.0,15000000.0,180,77
193198,N. Gudelj,Spain Primera Division,Midfielder,29,79,79,30000.0,15000000.0,187,73
193348,X. Shaqiri,French Ligue 1,Midfielder,29,79,79,75000.0,17000000.0,169,72
194333,R. Gikiewicz,German 1. Bundesliga,Goalkeeper,33,79,79,23000.0,5500000.0,190,81
196978,C. Wilson,English Premier League,Forward,29,79,79,53000.0,17500000.0,180,66
198230,Germán,Spain Primera Division,Defender,34,79,79,26000.0,5500000.0,187,82
198329,Rodrigo,English Premier League,Midfielder,30,79,79,83000.0,17000000.0,182,77
198784,A. Oxlade-Chamberlain,English Premier League,Midfielder,27,79,79,100000.0,18500000.0,175,70
198946,D. D'Ambrosio,Italian Serie A,Defender,32,79,79,85000.0,11500000.0,180,75
199354,Lucas Pérez,Spain Primera Division,Forward,32,79,79,28000.0,14000000.0,180,73
199503,G. Xhaka,English Premier League,Midfielder,28,79,79,80000.0,15500000.0,185,82
200315,Cristian Tello,Spain Primera Division,Midfielder,29,79,79,30000.0,17000000.0,178,65
200726,B. Lecomte,Spain Primera Division,Goalkeeper,30,79,80,41000.0,13000000.0,187,78
201455,G. Kondogbia,Spain Primera Division,Midfielder,28,79,79,58000.0,17500000.0,188,76
202048,C. Coady,English Premier League,Defender,28,79,81,80000.0,17500000.0,186,80
202335,E. Dier,English Premier League,Defender,27,79,80,81000.0,17500000.0,190,90
202477,Deulofeu,Italian Serie A,Midfielder,27,79,79,22000.0,18500000.0,177,73
202648,Sergi Darder,Spain Primera Division,Midfielder,27,79,80,24000.0,20000000.0,180,71
202750,W. Boly,English Premier League,Defender,30,79,79,76000.0,14500000.0,195,97
202857,K. Bellarabi,German 1. Bundesliga,Midfielder,31,79,79,60000.0,14500000.0,184,81
202935,Álvaro,French Ligue 1,Defender,31,79,79,40000.0,12000000.0,182,75
204024,C. Kramer,German 1. Bundesliga,Midfielder,30,79,79,31000.0,14500000.0,191,76
204234,Edgar Badia,Spain Primera Division,Goalkeeper,29,79,80,20000.0,13500000.0,180,70
204259,S. Arias,Spain Primera Division,Defender,29,79,79,53000.0,15500000.0,178,72
204884,B. Mendy,English Premier League,Defender,26,79,80,105000.0,19000000.0,185,85
205923,B. Davies,English Premier League,Defender,28,79,79,85000.0,16000000.0,182,76
206467,A. Plea,German 1. Bundesliga,Forward,28,79,79,38000.0,18000000.0,181,79
206545,Manu Trigueros,Spain Primera Division,Midfielder,29,79,79,39000.0,17000000.0,178,75
206585,Kepa,English Premier League,Goalkeeper,26,79,83,76000.0,19000000.0,186,88
207494,J. Lingard,English Premier League,Midfielder,28,79,79,115000.0,17500000.0,175,60
208135,A. Doucouré,English Premier League,Midfielder,28,79,79,87000.0,17500000.0,184,76
208165,B. Djimsiti,Italian Serie A,Defender,28,79,81,51000.0,17500000.0,190,83
209846,C. Günter,German 1. Bundesliga,Defender,28,79,79,32000.0,16000000.0,184,83
210315,De Tomás,Spain Primera Division,Forward,26,79,82,26000.0,23000000.0,180,79
210324,J. Hofmann,German 1. Bundesliga,Midfielder,28,79,79,35000.0,17500000.0,176,73
210625,K. Mbabu,German 1. Bundesliga,Defender,26,79,82,59000.0,21000000.0,184,83
211022,Rubén García,Spain Primera Division,Midfielder,27,79,79,33000.0,18500000.0,171,71
211241,Rubén Peña,Spain Primera Division,Defender,29,79,79,35000.0,15500000.0,170,65
211748,K. Demirbay,German 1. Bundesliga,Midfielder,27,79,79,55000.0,18500000.0,183,73
212096,V. Grifo,German 1. Bundesliga,Midfielder,28,79,79,35000.0,17500000.0,180,76
212404,F. Bernardeschi,Italian Serie A,Midfielder,27,79,79,77000.0,18500000.0,185,77
212442,José Sá,English Premier League,Goalkeeper,28,79,81,65000.0,15000000.0,192,84
216145,A. Izzo,Italian Serie A,Defender,29,79,80,47000.0,16000000.0,183,81
216150,D. Zappacosta,Italian Serie A,Defender,29,79,79,51000.0,15500000.0,182,75
216388,A. Saint-Maximin,English Premier League,Midfielder,24,79,84,41000.0,26500000.0,173,67
218339,M. Dahoud,German 1. Bundesliga,Midfielder,25,79,82,56000.0,23000000.0,178,68
219789,H. Traoré,French Ligue 1,Defender,29,79,79,49000.0,15500000.0,175,71
219809,T. Bakayoko,Italian Serie A,Midfielder,26,79,81,95000.0,19500000.0,189,85
220253,Munir,Spain Primera Division,Midfielder,25,79,80,33000.0,21000000.0,175,69
220523,Y. Mina,English Premier League,Defender,26,79,81,76000.0,19000000.0,195,94
220673,R. Tapia,Spain Primera Division,Midfielder,25,79,83,25000.0,22000000.0,185,80
220793,D. Sánchez,English Premier League,Defender,25,79,81,77000.0,19500000.0,187,79
221491,N. Elvedi,German 1. Bundesliga,Defender,24,79,83,26000.0,22500000.0,189,81
222501,T. Castagne,English Premier League,Defender,25,79,82,84000.0,21500000.0,180,80
223578,Mata,Spain Primera Division,Forward,32,79,79,36000.0,14000000.0,185,79
223597,R. Aguilar,French Ligue 1,Defender,28,79,79,53000.0,16000000.0,172,71
224031,A. Marušić,Italian Serie A,Defender,28,79,79,59000.0,16000000.0,185,85
224196,R. Bensebaini,German 1. Bundesliga,Defender,26,79,82,31000.0,21000000.0,186,82
224490,Z. Çelik,French Ligue 1,Defender,24,79,82,32000.0,22000000.0,180,78
225116,A. Meret,Italian Serie A,Goalkeeper,24,79,86,40000.0,30000000.0,190,83
225508,E. Bailly,English Premier League,Defender,27,79,80,100000.0,17500000.0,186,77
225663,A. Golovin,French Ligue 1,Midfielder,25,79,83,53000.0,24500000.0,180,69
226162,E. Buendía,English Premier League,Midfielder,24,79,84,61000.0,26500000.0,172,65
226221,Aritz Elustondo,Spain Primera Division,Defender,27,79,81,34000.0,18500000.0,180,71
226456,Pablo Fornals,English Premier League,Midfielder,25,79,82,69000.0,23000000.0,178,67
226851,B. Pavard,German 1. Bundesliga,Defender,25,79,82,64000.0,21500000.0,186,81
228093,M. Thuram,German 1. Bundesliga,Midfielder,23,79,85,29000.0,27500000.0,192,88
228520,E. Ávila,Spain Primera Division,Forward,27,79,80,36000.0,20500000.0,172,81
228687,K. Dolberg,French Ligue 1,Forward,23,79,83,37000.0,25500000.0,187,84
232432,L. Jović,Spain Primera Division,Forward,23,79,84,130000.0,27000000.0,182,85
232580,Gabriel,English Premier League,Defender,23,79,84,65000.0,24000000.0,190,87
232665,M. Arambarri,Spain Primera Division,Midfielder,25,79,84,29000.0,23500000.0,175,74
232730,D. Kamada,German 1. Bundesliga,Midfielder,24,79,82,29000.0,24000000.0,184,76
232756,F. Tomori,Italian Serie A,Defender,23,79,85,35000.0,25000000.0,185,79
233738,Zubeldia,Spain Primera Division,Defender,24,79,84,29000.0,24000000.0,181,73
234035,Odriozola,Italian Serie A,Defender,25,79,82,120000.0,21500000.0,176,66
234236,P. Schick,German 1. Bundesliga,Forward,25,79,82,57000.0,23500000.0,191,85
234612,J. Ikoné,French Ligue 1,Midfielder,23,79,83,36000.0,25000000.0,175,73
235073,G. Kobel,German 1. Bundesliga,Goalkeeper,23,79,84,36000.0,21500000.0,195,88
236480,Y. Bissouma,English Premier League,Midfielder,24,79,84,50000.0,24500000.0,182,80
236610,M. Kean,Italian Serie A,Forward,21,79,87,69000.0,39500000.0,182,72
237239,E. Bardhi,Spain Primera Division,Midfielder,25,79,80,32000.0,21000000.0,172,64
237942,P. Estupiñán,Spain Primera Division,Defender,23,79,85,29000.0,26000000.0,175,78
239433,N. Maksimović,Spain Primera Division,Midfielder,26,79,84,30000.0,23000000.0,189,78
240243,Matheus Cunha,Spain Primera Division,Midfielder,22,79,86,48000.0,35500000.0,183,76
240679,T. Koopmeiners,Italian Serie A,Midfielder,23,79,84,41000.0,24500000.0,183,77
241637,A. Tchouaméni,French Ligue 1,Midfielder,21,79,85,41000.0,28000000.0,187,81
243812,Rodrygo,Spain Primera Division,Midfielder,20,79,88,115000.0,38500000.0,174,64
244067,M. Lacroix,German 1. Bundesliga,Defender,21,79,86,42000.0,33000000.0,190,88
