sofifa_id,short_name,player_face_url,Positions,club_name,preferred_foot,club_contract_valid_until
231943,Richarlison,https://cdn.sofifa.net/players/231/943/22_120.png,Forward,Everton,Right,2024.0
232488,C. Romero,https://cdn.sofifa.net/players/232/488/22_120.png,Defender,Tottenham Hotspur,Right,2022.0
233096,D. Dumfries,https://cdn.sofifa.net/players/233/096/22_120.png,Defender,Inter,Right,2025.0
233419,Raphinha,https://cdn.sofifa.net/players/233/419/22_120.png,Midfielder,Leeds United,Left,2024.0
233731,A. Isak,https://cdn.sofifa.net/players/233/731/22_120.png,Forward,Real Sociedad,Right,2026.0
234378,D. Rice,https://cdn.sofifa.net/players/234/378/22_120.png,Midfielder,West Ham United,Right,2024.0
234396,A. Davies,https://cdn.sofifa.net/players/234/396/22_120.png,Defender,FC Bayern München,Left,2025.0
234943,F. Neuhaus,https://cdn.sofifa.net/players/234/943/22_120.png,Midfielder,Borussia Mönchengladbach,Right,2024.0
235410,Y. En-Nesyri,https://cdn.sofifa.net/players/235/410/22_120.png,Forward,Sevilla FC,Left,2025.0
235569,T. Ndombele,https://cdn.sofifa.net/players/235/569/22_120.png,Midfielder,Tottenham Hotspur,Right,2024.0
236792,T. Souček,https://cdn.sofifa.net/players/236/792/22_120.png,Midfielder,West Ham United,Right,2024.0
240130,Éder Militão,https://cdn.sofifa.net/players/240/130/22_120.png,Defender,Real Madrid CF,Right,2025.0
241461,Ferran Torres,https://cdn.sofifa.net/players/241/461/22_120.png,Midfielder,Manchester City,Right,2025.0
241464,Pau Torres,https://cdn.sofifa.net/players/241/464/22_120.png,Defender,Villarreal CF,Left,2024.0
244260,Dani Olmo,https://cdn.sofifa.net/players/244/260/22_120.png,Midfielder,RB Leipzig,Right,2024.0
45186,Joaquín,https://cdn.sofifa.net/players/045/186/22_120.png,Midfielder,Real Betis Balompié,Right,2022.0
124375,B. Yılmaz,https://cdn.sofifa.net/players/124/375/22_120.png,Forward,LOSC Lille,Right,2022.0
156519,H. Herrera,https://cdn.sofifa.net/players/156/519/22_120.png,Midfielder,Atlético de Madrid,Right,2022.0
163489,A. Consigli,https://cdn.sofifa.net/players/163/489/22_120.png,Goalkeeper,U.S. Sassuolo Calcio,Right,2022.0
163705,S. Mandanda,https://cdn.sofifa.net/players/163/705/22_120.png,Goalkeeper,Olympique de Marseille,Right,2024.0
171791,José Fonte,https://cdn.sofifa.net/players/171/791/22_120.png,Defender,LOSC Lille,Right,2022.0
176266,Lucas Leiva,https://cdn.sofifa.net/players/176/266/22_120.png,Midfielder,Lazio,Right,2022.0
181458,I. Perišić,https://cdn.sofifa.net/players/181/458/22_120.png,Midfielder,Inter,Left,2022.0
181872,A. Vidal,https://cdn.sofifa.net/players/181/872/22_120.png,Midfielder,Inter,Right,2022.0
183574,M. Kruse,https://cdn.sofifa.net/players/183/574/22_120.png,Forward,1. FC Union Berlin,Left,2022.0
184200,M. Arnautović,https://cdn.sofifa.net/players/184/200/22_120.png,Forward,Bologna,Right,2024.0
190674,B. André,https://cdn.sofifa.net/players/190/674/22_120.png,Midfielder,LOSC Lille,Right,2023.0
193283,T. Delaney,https://cdn.sofifa.net/players/193/283/22_120.png,Midfielder,Sevilla FC,Left,2025.0
193314,Aitor,https://cdn.sofifa.net/players/193/314/22_120.png,Goalkeeper,Levante Unión Deportiva,Right,2023.0
193983,A. Delort,https://cdn.sofifa.net/players/193/983/22_120.png,Forward,OGC Nice,Right,2024.0
195365,K. Kampl,https://cdn.sofifa.net/players/195/365/22_120.png,Midfielder,RB Leipzig,Right,2023.0
195859,D. Ings,https://cdn.sofifa.net/players/195/859/22_120.png,Forward,Aston Villa,Right,2024.0
198710,J. Rodríguez,https://cdn.sofifa.net/players/198/710/22_120.png,Midfielder,Everton,Left,2022.0
199304,Danilo,https://cdn.sofifa.net/players/199/304/22_120.png,Defender,Juventus,Right,2024.0
199564,Sergi Roberto,https://cdn.sofifa.net/players/199/564/22_120.png,Defender,FC Barcelona,Right,2022.0
199987,J. Cillessen,https://cdn.sofifa.net/players/199/987/22_120.png,Goalkeeper,Valencia CF,Right,2023.0
200454,Paco Alcácer,https://cdn.sofifa.net/players/200/454/22_120.png,Forward,Villarreal CF,Right,2025.0
200724,Nacho Fernández,https://cdn.sofifa.net/players/200/724/22_120.png,Defender,Real Madrid CF,Right,2023.0
200888,Danilo Pereira,https://cdn.sofifa.net/players/200/888/22_120.png,Midfielder,Paris Saint-Germain,Right,2025.0
200949,Lucas Moura,https://cdn.sofifa.net/players/200/949/22_120.png,Midfielder,Tottenham Hotspur,Right,2024.0
202695,J. Tarkowski,https://cdn.sofifa.net/players/202/695/22_120.png,Defender,Burnley,Right,2022.0
203551,A. Florenzi,https://cdn.sofifa.net/players/203/551/22_120.png,Defender,AC Milan,Right,2022.0
204311,K. Zouma,https://cdn.sofifa.net/players/204/311/22_120.png,Defender,West Ham United,Right,2025.0
204525,Iñigo Martínez,https://cdn.sofifa.net/players/204/525/22_120.png,Defender,Athletic Club de Bilbao,Left,2023.0
204638,W. Orban,https://cdn.sofifa.net/players/204/638/22_120.png,Defender,RB Leipzig,Right,2025.0
205175,A. Milik,https://cdn.sofifa.net/players/205/175/22_120.png,Forward,Olympique de Marseille,Left,2022.0
205569,J. Ward-Prowse,https://cdn.sofifa.net/players/205/569/22_120.png,Midfielder,Southampton,Right,2026.0
205659,A. Cragno,https://cdn.sofifa.net/players/205/659/22_120.png,Goalkeeper,Cagliari,Right,2024.0
206511,M. Arnold,https://cdn.sofifa.net/players/206/511/22_120.png,Midfielder,VfL Wolfsburg,Left,2026.0
207439,L. Paredes,https://cdn.sofifa.net/players/207/439/22_120.png,Midfielder,Paris Saint-Germain,Right,2023.0
208330,A. Januzaj,https://cdn.sofifa.net/players/208/330/22_120.png,Midfielder,Real Sociedad,Left,2022.0
208448,E. Forsberg,https://cdn.sofifa.net/players/208/448/22_120.png,Midfielder,RB Leipzig,Right,2025.0
208596,A. Belotti,https://cdn.sofifa.net/players/208/596/22_120.png,Forward,Torino F.C.,Right,2022.0
208618,Lucas Vázquez,https://cdn.sofifa.net/players/208/618/22_120.png,Midfielder,Real Madrid CF,Right,2024.0
209297,Fred,https://cdn.sofifa.net/players/209/297/22_120.png,Midfielder,Manchester United,Left,2023.0
210008,A. Rabiot,https://cdn.sofifa.net/players/210/008/22_120.png,Midfielder,Juventus,Left,2023.0
210385,Rui Silva,https://cdn.sofifa.net/players/210/385/22_120.png,Goalkeeper,Real Betis Balompié,Right,2026.0
210406,P. Zieliński,https://cdn.sofifa.net/players/210/406/22_120.png,Midfielder,Napoli,Right,2024.0
210463,D. Machís,https://cdn.sofifa.net/players/210/463/22_120.png,Midfielder,Granada CF,Right,2022.0
211300,A. Martial,https://cdn.sofifa.net/players/211/300/22_120.png,Forward,Manchester United,Right,2024.0
212194,J. Brandt,https://cdn.sofifa.net/players/212/194/22_120.png,Midfielder,Borussia Dortmund,Right,2024.0
214979,J. Musso,https://cdn.sofifa.net/players/214/979/22_120.png,Goalkeeper,Atalanta,Right,2025.0
215330,J. Correa,https://cdn.sofifa.net/players/215/330/22_120.png,Forward,Inter,Right,2022.0
216201,Iñaki Williams,https://cdn.sofifa.net/players/216/201/22_120.png,Forward,Athletic Club de Bilbao,Right,2028.0
216409,M. Politano,https://cdn.sofifa.net/players/216/409/22_120.png,Midfielder,Napoli,Left,2024.0
216475,Morales,https://cdn.sofifa.net/players/216/475/22_120.png,Forward,Levante Unión Deportiva,Right,2023.0
217940,D. Djené,https://cdn.sofifa.net/players/217/940/22_120.png,Defender,Getafe CF,Right,2023.0
220093,H. Hateboer,https://cdn.sofifa.net/players/220/093/22_120.png,Defender,Atalanta,Right,2023.0
220407,M. Dúbravka,https://cdn.sofifa.net/players/220/407/22_120.png,Goalkeeper,Newcastle United,Right,2025.0
221363,D. van de Beek,https://cdn.sofifa.net/players/221/363/22_120.png,Midfielder,Manchester United,Right,2025.0
221479,D. Calvert-Lewin,https://cdn.sofifa.net/players/221/479/22_120.png,Forward,Everton,Right,2025.0
221992,H. Lozano,https://cdn.sofifa.net/players/221/992/22_120.png,Midfielder,Napoli,Right,2024.0
223952,David Soria,https://cdn.sofifa.net/players/223/952/22_120.png,Goalkeeper,Getafe CF,Right,2022.0
224081,K. Phillips,https://cdn.sofifa.net/players/224/081/22_120.png,Midfielder,Leeds United,Right,2024.0
224411,Gonçalo Guedes,https://cdn.sofifa.net/players/224/411/22_120.png,Midfielder,Valencia CF,Right,2024.0
225375,K. Laimer,https://cdn.sofifa.net/players/225/375/22_120.png,Midfielder,RB Leipzig,Right,2023.0
226110,N. Pépé,https://cdn.sofifa.net/players/226/110/22_120.png,Midfielder,Arsenal,Left,2024.0
226166,N. Mukiele,https://cdn.sofifa.net/players/226/166/22_120.png,Defender,RB Leipzig,Right,2023.0
226226,G. Lo Celso,https://cdn.sofifa.net/players/226/226/22_120.png,Midfielder,Tottenham Hotspur,Left,2025.0
227127,Álex Remiro,https://cdn.sofifa.net/players/227/127/22_120.png,Goalkeeper,Real Sociedad,Right,2023.0
227950,Yeray,https://cdn.sofifa.net/players/227/950/22_120.png,Defender,Athletic Club de Bilbao,Right,2026.0
228251,L. Pellegrini,https://cdn.sofifa.net/players/228/251/22_120.png,Midfielder,Roma,Right,2022.0
231969,R. Malinovskyi,https://cdn.sofifa.net/players/231/969/22_120.png,Forward,Atalanta,Left,2023.0
232411,C. Nkunku,https://cdn.sofifa.net/players/232/411/22_120.png,Midfielder,RB Leipzig,Right,2024.0
233927,Lucas Paquetá,https://cdn.sofifa.net/players/233/927/22_120.png,Midfielder,Olympique Lyonnais,Left,2025.0
234153,Carlos Soler,https://cdn.sofifa.net/players/234/153/22_120.png,Midfielder,Valencia CF,Right,2023.0
234742,H. Barnes,https://cdn.sofifa.net/players/234/742/22_120.png,Midfielder,Leicester City,Right,2025.0
234906,H. Aouar,https://cdn.sofifa.net/players/234/906/22_120.png,Midfielder,Olympique Lyonnais,Right,2023.0
235374,M. Lazzari,https://cdn.sofifa.net/players/235/374/22_120.png,Defender,Lazio,Right,2024.0
238074,R. James,https://cdn.sofifa.net/players/238/074/22_120.png,Defender,Chelsea,Right,2025.0
239231,Cucurella,https://cdn.sofifa.net/players/239/231/22_120.png,Midfielder,Brighton & Hove Albion,Left,2026.0
241852,M. Diaby,https://cdn.sofifa.net/players/241/852/22_120.png,Midfielder,Bayer 04 Leverkusen,Left,2025.0
245279,Reguilón,https://cdn.sofifa.net/players/245/279/22_120.png,Defender,Tottenham Hotspur,Left,2025.0
247263,E. Tapsoba,https://cdn.sofifa.net/players/247/263/22_120.png,Defender,Bayer 04 Leverkusen,Right,2026.0
247394,D. Kulusevski,https://cdn.sofifa.net/players/247/394/22_120.png,Midfielder,Juventus,Left,2024.0
251573,Renan Lodi,https://cdn.sofifa.net/players/251/573/22_120.png,Defender,Atlético de Madrid,Left,2025.0
251854,Pedri,https://cdn.sofifa.net/players/251/854/22_120.png,Midfielder,FC Barcelona,Right,2022.0
162347,João Moutinho,https://cdn.sofifa.net/players/162/347/22_120.png,Midfielder,Wolverhampton Wanderers,Right,2022.0
169588,J. Evans,https://cdn.sofifa.net/players/169/588/22_120.png,Defender,Leicester City,Right,2023.0
171579,Raúl García,https://cdn.sofifa.net/players/171/579/22_120.png,Forward,Athletic Club de Bilbao,Right,2022.0
172522,D. Wass,https://cdn.sofifa.net/players/172/522/22_120.png,Defender,Valencia CF,Right,2022.0
176676,Marcelo,https://cdn.sofifa.net/players/176/676/22_120.png,Defender,Real Madrid CF,Left,2022.0
177388,D. Payet,https://cdn.sofifa.net/players/177/388/22_120.png,Midfielder,Olympique de Marseille,Right,2024.0
177604,Nacho Monreal,https://cdn.sofifa.net/players/177/604/22_120.png,Defender,Real Sociedad,Left,2022.0
182493,D. Godín,https://cdn.sofifa.net/players/182/493/22_120.png,Defender,Cagliari,Right,2023.0
183855,A. Ogbonna,https://cdn.sofifa.net/players/183/855/22_120.png,Defender,West Ham United,Left,2022.0
184941,A. Sánchez,https://cdn.sofifa.net/players/184/941/22_120.png,Forward,Inter,Right,2023.0
185020,José Callejón,https://cdn.sofifa.net/players/185/020/22_120.png,Midfielder,Fiorentina,Right,2022.0
186561,A. Ramsey,https://cdn.sofifa.net/players/186/561/22_120.png,Midfielder,Juventus,Right,2023.0
187598,Rafael Tolói,https://cdn.sofifa.net/players/187/598/22_120.png,Defender,Atalanta,Right,2023.0
189117,R. Bürki,https://cdn.sofifa.net/players/189/117/22_120.png,Goalkeeper,Borussia Dortmund,Right,2023.0
189271,F. Coquelin,https://cdn.sofifa.net/players/189/271/22_120.png,Midfielder,Villarreal CF,Right,2024.0
189690,Guaita,https://cdn.sofifa.net/players/189/690/22_120.png,Goalkeeper,Crystal Palace,Right,2023.0
193061,R. Pereyra,https://cdn.sofifa.net/players/193/061/22_120.png,Midfielder,Udinese Calcio,Right,2023.0
198009,M. Perin,https://cdn.sofifa.net/players/198/009/22_120.png,Goalkeeper,Juventus,Right,2022.0
198141,Bartra,https://cdn.sofifa.net/players/198/141/22_120.png,Defender,Real Betis Balompié,Right,2023.0
199042,C. Aránguiz,https://cdn.sofifa.net/players/199/042/22_120.png,Midfielder,Bayer 04 Leverkusen,Right,2023.0
199254,João Pedro,https://cdn.sofifa.net/players/199/254/22_120.png,Forward,Cagliari,Right,2023.0
201143,A. Mandi,https://cdn.sofifa.net/players/201/143/22_120.png,Defender,Villarreal CF,Right,2025.0
201400,Rafinha,https://cdn.sofifa.net/players/201/400/22_120.png,Midfielder,Paris Saint-Germain,Left,2023.0
201922,M. Hinteregger,https://cdn.sofifa.net/players/201/922/22_120.png,Defender,Eintracht Frankfurt,Left,2024.0
202024,R. Freuler,https://cdn.sofifa.net/players/202/024/22_120.png,Midfielder,Atalanta,Right,2022.0
202166,J. Draxler,https://cdn.sofifa.net/players/202/166/22_120.png,Midfielder,Paris Saint-Germain,Right,2024.0
202325,D. Demme,https://cdn.sofifa.net/players/202/325/22_120.png,Midfielder,Napoli,Right,2024.0
203890,Š. Vrsaljko,https://cdn.sofifa.net/players/203/890/22_120.png,Defender,Atlético de Madrid,Right,2022.0
205600,S. Umtiti,https://cdn.sofifa.net/players/205/600/22_120.png,Defender,FC Barcelona,Left,2023.0
205686,T. Savanier,https://cdn.sofifa.net/players/205/686/22_120.png,Midfielder,Montpellier Hérault SC,Right,2023.0
207599,M. Keane,https://cdn.sofifa.net/players/207/599/22_120.png,Defender,Everton,Right,2025.0
207732,Roger,https://cdn.sofifa.net/players/207/732/22_120.png,Forward,Levante Unión Deportiva,Right,2023.0
209519,G. Laborde,https://cdn.sofifa.net/players/209/519/22_120.png,Forward,Stade Rennais FC,Left,2025.0
209960,Pacheco,https://cdn.sofifa.net/players/209/960/22_120.png,Goalkeeper,Deportivo Alavés,Left,2023.0
210455,Jonny,https://cdn.sofifa.net/players/210/455/22_120.png,Defender,Wolverhampton Wanderers,Right,2025.0
211117,D. Alli,https://cdn.sofifa.net/players/211/117/22_120.png,Midfielder,Tottenham Hotspur,Right,2024.0
212151,T. Strakosha,https://cdn.sofifa.net/players/212/151/22_120.png,Goalkeeper,Lazio,Right,2022.0
213661,A. Christensen,https://cdn.sofifa.net/players/213/661/22_120.png,Defender,Chelsea,Right,2022.0
215223,W. Benítez,https://cdn.sofifa.net/players/215/223/22_120.png,Goalkeeper,OGC Nice,Right,2023.0
215316,G. Rulli,https://cdn.sofifa.net/players/215/316/22_120.png,Goalkeeper,Villarreal CF,Right,2024.0
216189,Capa,https://cdn.sofifa.net/players/216/189/22_120.png,Defender,Athletic Club de Bilbao,Right,2022.0
217870,G. Di Lorenzo,https://cdn.sofifa.net/players/217/870/22_120.png,Defender,Napoli,Right,2026.0
219683,C. Tolisso,https://cdn.sofifa.net/players/219/683/22_120.png,Midfielder,FC Bayern München,Right,2022.0
219953,Embarba,https://cdn.sofifa.net/players/219/953/22_120.png,Midfielder,RCD Espanyol de Barcelona,Right,2024.0
220182,J. Denayer,https://cdn.sofifa.net/players/220/182/22_120.png,Defender,Olympique Lyonnais,Right,2022.0
220971,N. Keïta,https://cdn.sofifa.net/players/220/971/22_120.png,Midfielder,Liverpool,Right,2023.0
221087,Pau López,https://cdn.sofifa.net/players/221/087/22_120.png,Goalkeeper,Olympique de Marseille,Left,2022.0
221660,V. Lindelöf,https://cdn.sofifa.net/players/221/660/22_120.png,Defender,Manchester United,Right,2024.0
222331,L. Klostermann,https://cdn.sofifa.net/players/222/331/22_120.png,Defender,RB Leipzig,Right,2024.0
223724,S. Lainer,https://cdn.sofifa.net/players/223/724/22_120.png,Defender,Borussia Mönchengladbach,Right,2024.0
223959,L. Torreira,https://cdn.sofifa.net/players/223/959/22_120.png,Midfielder,Fiorentina,Right,2022.0
224179,Borja Iglesias,https://cdn.sofifa.net/players/224/179/22_120.png,Forward,Real Betis Balompié,Right,2024.0
224309,Joan Jordán,https://cdn.sofifa.net/players/224/309/22_120.png,Midfielder,Sevilla FC,Right,2023.0
225085,J. Bamba,https://cdn.sofifa.net/players/225/085/22_120.png,Midfielder,LOSC Lille,Right,2023.0
225201,Álex Berenguer,https://cdn.sofifa.net/players/225/201/22_120.png,Midfielder,Athletic Club de Bilbao,Right,2024.0
225953,S. Bergwijn,https://cdn.sofifa.net/players/225/953/22_120.png,Midfielder,Tottenham Hotspur,Right,2025.0
226491,K. Tierney,https://cdn.sofifa.net/players/226/491/22_120.png,Defender,Arsenal,Left,2024.0
226754,I. Bennacer,https://cdn.sofifa.net/players/226/754/22_120.png,Midfielder,AC Milan,Left,2024.0
227290,M. Dmitrović,https://cdn.sofifa.net/players/227/290/22_120.png,Goalkeeper,Sevilla FC,Left,2025.0
227813,O. Zinchenko,https://cdn.sofifa.net/players/227/813/22_120.png,Defender,Manchester City,Left,2024.0
227928,Nélson Semedo,https://cdn.sofifa.net/players/227/928/22_120.png,Defender,Wolverhampton Wanderers,Right,2023.0
229237,M. Akanji,https://cdn.sofifa.net/players/229/237/22_120.png,Defender,Borussia Dortmund,Right,2023.0
229261,D. Zakaria,https://cdn.sofifa.net/players/229/261/22_120.png,Midfielder,Borussia Mönchengladbach,Right,2022.0
229582,G. Mancini,https://cdn.sofifa.net/players/229/582/22_120.png,Defender,Roma,Right,2024.0
229857,S. Sensi,https://cdn.sofifa.net/players/229/857/22_120.png,Midfielder,Inter,Right,2024.0
229927,Gerson,https://cdn.sofifa.net/players/229/927/22_120.png,Midfielder,Olympique de Marseille,Left,2026.0
230767,Renato Sanches,https://cdn.sofifa.net/players/230/767/22_120.png,Midfielder,LOSC Lille,Right,2023.0
231447,D. Malen,https://cdn.sofifa.net/players/231/447/22_120.png,Forward,Borussia Dortmund,Right,2026.0
232119,Ç. Söyüncü,https://cdn.sofifa.net/players/232/119/22_120.png,Defender,Leicester City,Right,2023.0
232293,V. Osimhen,https://cdn.sofifa.net/players/232/293/22_120.png,Forward,Napoli,Right,2025.0
233195,X. Schlager,https://cdn.sofifa.net/players/233/195/22_120.png,Midfielder,VfL Wolfsburg,Left,2023.0
233306,D. Henderson,https://cdn.sofifa.net/players/233/306/22_120.png,Goalkeeper,Manchester United,Right,2025.0
236987,B. Kamara,https://cdn.sofifa.net/players/236/987/22_120.png,Midfielder,Olympique de Marseille,Right,2022.0
237238,S. McTominay,https://cdn.sofifa.net/players/237/238/22_120.png,Midfielder,Manchester United,Right,2025.0
237383,A. Bastoni,https://cdn.sofifa.net/players/237/383/22_120.png,Defender,Inter,Left,2024.0
238794,Vinícius Jr.,https://cdn.sofifa.net/players/238/794/22_120.png,Midfielder,Real Madrid CF,Right,2025.0
239207,M. Gómez,https://cdn.sofifa.net/players/239/207/22_120.png,Forward,Valencia CF,Right,2024.0
240709,R. Baku,https://cdn.sofifa.net/players/240/709/22_120.png,Midfielder,VfL Wolfsburg,Right,2025.0
240900,Unai Núñez,https://cdn.sofifa.net/players/240/900/22_120.png,Defender,Athletic Club de Bilbao,Right,2023.0
241095,N. Vlašić,https://cdn.sofifa.net/players/241/095/22_120.png,Midfielder,West Ham United,Right,2026.0
244470,V. Coufal,https://cdn.sofifa.net/players/244/470/22_120.png,Defender,West Ham United,Right,2023.0
246669,B. Saka,https://cdn.sofifa.net/players/246/669/22_120.png,Midfielder,Arsenal,Left,2025.0
138412,J. Milner,https://cdn.sofifa.net/players/138/412/22_120.png,Midfielder,Liverpool,Right,2022.0
156616,F. Ribéry,https://cdn.sofifa.net/players/156/616/22_120.png,Forward,US Salernitana 1919,Right,2022.0
